article_nr,title,description,brand,kba,part_state,quantity,vat,price,price_b2b,img_1,img_2,img_3,img_4,img_5,img_6
TODO,"AUDI A6 4F 05-11, SOLTAGSMOTOR","4B0959591K  PART L",AUDI,"0588AAS,0588ABA",B,1,TODO,400,400,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/841/3/187417,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/841/3/187333,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/841/3/187204,,,
TODO,"AUDI A6 4F 05-11, ARMLÆN","4F0864245R LÅG PART L
4F0864209 NED.DEL PART L",AUDI,"0588AAS,0588ABA",B,1,TODO,400,400,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/841/4/187334,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/841/4/187205,,,,
TODO,"AUDI A6 4F 05-11, ESP","8E0907637B PART L",AUDI,"0588AAS,0588ABA",B,1,TODO,500,500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/842/2/187419,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/842/2/187336,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/842/2/187207,,,
TODO,"AUDI A6 4F 05-11, UDSTØDNING","4F0253409AB
4F0253609AB
4F0253610AB

",AUDI,"0588AAS,0588ABA",B,1,TODO,600,600,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/846/6/242883,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/846/6/242881,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/846/6/242878,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/846/6/242874,,
TODO,"AUDI A6 4F 05-11, LOFTSLYS",,AUDI,"0588AAS,0588ABA",B,1,TODO,300,300,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/847/7/187420,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/847/7/187337,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/847/7/187208,,,
TODO,"AUDI A6 4F 05-11, FÆLGE ALUMINIUM","4F0601025AC
7X17 ET42",AUDI,"0588AAS,0588ABA",B,1,TODO,250,250,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/862/1/186108,,,,,
TODO,"AUDI A6 4F 05-11, FÆLGE ALUMINIUM","4F0601025AC
7X17 ET42",AUDI,"0588AAS,0588ABA",B,1,TODO,250,250,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/862/2/186109,,,,,
TODO,"AUDI A6 4F 05-11, FÆLGE ALUMINIUM","4F0601025AC
7X17 ET42",AUDI,"0588AAS,0588ABA",B,1,TODO,250,250,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/862/3/186110,,,,,
TODO,"AUDI A6 4F 05-11, FÆLGE ALUMINIUM","4F0601025AC
7X17 ET42",AUDI,"0588AAS,0588ABA",B,1,TODO,250,250,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/144/862/4/186111,,,,,
TODO,"AUDI A6 4F 05-11, VARMEREGULERING","M.DOBB AC
4F1820043AL",AUDI,"0588AJQ,0588AJR",B,1,TODO,500,500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/037/7/188584,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/037/7/188309,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/037/7/187960,,,
TODO,"AUDI A6 4F 05-11, NAVIGATION","SKÆRM
8T0919604",AUDI,"0588AJQ,0588AJR",B,1,TODO,2500,2500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/038/1/188313,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/038/1/187964,,,,
TODO,"AUDI A6 4F 05-11, FÆLGE ALUMINIUM SÆT","7,5X17/ET 45
1 FÆLG HAR KANTSTENSRIDSE",AUDI,"0588AJQ,0588AJR",B,1,TODO,2000,2000,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/038/3/187966,,,,,
TODO,"AUDI A6 4F 05-11, RUDEMOTOR","8K0959802A/KUN MOT
2 BEN I STIK",AUDI,"0588AJQ,0588AJR",B,1,TODO,300,300,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/2/187840,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/2/187822,,,,
TODO,"AUDI A6 4F 05-11, RUDEMOTOR",,AUDI,"0588AJQ,0588AJR",B,1,TODO,300,300,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/3/196886,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/3/196875,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/3/196854,,,
TODO,"AUDI A6 4F 05-11, RUDEMOTOR",,AUDI,"0588AJQ,0588AJR",B,1,TODO,300,300,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/4/202334,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/4/202199,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/4/202026,,,
TODO,"AUDI A6 4F 05-11, CENTRALLÅS EL.",,AUDI,"0588AJQ,0588AJR",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/5/194636,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/5/194538,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/5/194396,,,
TODO,"AUDI A6 4F 05-11, CENTRALLÅS EL.",4F5827505,AUDI,"0588AJQ,0588AJR",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/9/225980,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/9/225961,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/9/225934,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/039/9/225900,,
TODO,"AUDI A6 4F 05-11, TRÆKAKSEL FOR H.",,AUDI,"0588AJQ,0588AJR",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/041/8/229846,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/041/8/229590,,,,
TODO,"AUDI A6 4F 05-11, TRÆKAKSEL FOR V.",,AUDI,"0588AJQ,0588AJR",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/041/9/229847,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/041/9/229591,,,,
TODO,"AUDI A6 4F 05-11, TRÆKAKSEL BAG H.",,AUDI,"0588AJQ,0588AJR",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/042/0/229848,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/042/0/229592,,,,
TODO,"AUDI A6 4F 05-11, TRÆKAKSEL BAG V",,AUDI,"0588AJQ,0588AJR",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/042/1/229849,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/042/1/229593,,,,
TODO,"AUDI A6 4F 05-11, BAGTØJSKLUMP","0AR525053
0AR500043R PARTSLINK",AUDI,"0588AJQ,0588AJR",B,1,TODO,2500,2500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/042/3/229434,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/042/3/229398,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/042/3/229355,,,
TODO,"AUDI A6 4F 05-11, VISKERTRÆK",,AUDI,"0588AJQ,0588AJR",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/042/9/188315,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/042/9/187968,,,,
TODO,"AUDI A6 4F 05-11, VISKERMOTOR",4F1955119D,AUDI,"0588AJQ,0588AJR",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/0/188588,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/0/188316,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/0/187969,,,
TODO,"AUDI A6 4F 05-11, ABS PUMPE",4F0614517BA,AUDI,"0588AJQ,0588AJR",B,1,TODO,3000,3000,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/2/188589,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/2/188317,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/2/187970,,,
TODO,"AUDI A6 4F 05-11, INJECTION ELBOKS",4F1910551,AUDI,"0588AJQ,0588AJR",B,1,TODO,1200,1200,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/4/188591,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/4/188319,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/4/187972,,,
TODO,"AUDI A6 4F 05-11, GEARKASSE  AUTOMATIC","MCC
HUS TIL OPHÆNG DEFEKT, SKAL SKIFTES",AUDI,"0588AJQ,0588AJR",C,1,TODO,8500,8500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/5/239961,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/5/239916,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/5/239851,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/5/239781,,
TODO,"AUDI A6 4F 05-11, MOTOR","MOTOR NR:  CAJ - 018903
CAJA/KOMP 6X11
HUS TIL HØJTRYKSPUMPE DEFEKT.
TERMOSTATHUS DEFEKT
HØJRE TOPDÆKSEL DEFEKT
GENERATOR OPH. SVEJST",AUDI,"0588AJQ,0588AJR",B1,1,TODO,20000,20000,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/6/232586,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/6/232575,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/6/232563,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/043/6/232551,,
TODO,"AUDI A6 4F 05-11, RUDEMOTOR","4F0959802D  PART LINK",AUDI,"0588AAS,0588ABA",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/167/4/188709,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/167/4/188536,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/167/4/188227,,,
TODO,"AUDI A6 4F 05-11, RUDEMOTOR","4F0959801F  PART L",AUDI,"0588AAS,0588ABA",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/218/6/189885,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/218/6/189430,,,,
TODO,"AUDI A6 4F 05-11, RUDEMOTOR","4F0959802F/KUN MOT  PART LINK",AUDI,"0588AAS,0588ABA",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/417/9/191148,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/417/9/191062,,,,
TODO,"AUDI A6 4F 05-11, MOTOR",,AUDI,"0588854,0588892,0588ABL,0588ACC",B1,1,TODO,28000,28000,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/735/3/249502,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/735/3/249488,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/735/3/249458,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/735/3/249420,,
TODO,"AUDI A6 4F 05-11, TRÆKAKSEL FOR V.",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/735/4/249746,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/735/4/249672,,,,
TODO,"AUDI A6 4F 05-11, TRÆKAKSEL FOR H.",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/735/5/249747,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/735/5/249673,,,,
TODO,"AUDI A6 4F 05-11, BAGTØJSKLUMP","0AR500043A PARTSLINK",AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,3500,3500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/648/850/6/7A65C36E-F1C5-40D9-BE6F-955F6CCBAFDE,,,,,
TODO,"AUDI A6 4F 05-11, GEARKASSE 4 X 4",,AUDI,"0588854,0588892,0588ABL,0588ACC",B1,1,TODO,15000,15000,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/736/0/249503,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/736/0/249489,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/736/0/249459,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/736/0/249421,,
TODO,"AUDI A6 4F 05-11, VARMEBLÆSER","4F0820521A
4F0910521
",AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,450,450,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/737/6/195499,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/737/6/195384,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/737/6/195227,,,
TODO,"AUDI A6 4F 05-11, HUNDEGITTER",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,500,500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/737/7/195385,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/737/7/195228,,,,
TODO,"AUDI A6 4F 05-11, SIDESPEJL EL","SØLVMET/KLAP/BLINK
14 LED
STIKKET KLIPPET AF",AUDI,"0588854,0588892,0588ABL,0588ACC",C,1,TODO,600,600,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/738/0/195386,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/738/0/195229,,,,
TODO,"AUDI A6 4F 05-11, SOLTAGSMOTOR",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,400,400,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/738/3/195500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/738/3/195387,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/738/3/195231,,,
TODO,"AUDI A6 4F 05-11, DØRBEKLÆDNING 4DØRS",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,450,450,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/739/3/268522,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/739/3/268509,,,,
TODO,"AUDI A6 4F 05-11, CENTRALLÅS EL.",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/739/9/205129,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/739/9/205035,,,,
TODO,"AUDI A6 4F 05-11, INSTRUMENT MED OMDR.",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,1000,1000,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/741/3/195395,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/741/3/195239,,,,
TODO,"AUDI A6 4F 05-11, INJECTION ELBOKS","0281015353
4F9910401G",AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,1200,1200,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/741/5/195397,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/741/5/195241,,,,
TODO,"AUDI A6 4F 05-11, XENON DELE",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/741/6/195242,,,,,
TODO,"AUDI A6 4F 05-11, FÆLGE ALUMINIUM",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,450,450,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/742/5/195248,,,,,
TODO,"AUDI A6 4F 05-11, XENON DELE",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/742/6/195402,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/742/6/195249,,,,
TODO,"AUDI A6 4F 05-11, XENON DELE",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/742/8/195403,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/742/8/195251,,,,
TODO,"AUDI A6 4F 05-11, BAGBRO KPL.",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,2200,2200,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/648/857/6/A3FD4179-9C67-4045-828C-E007CD29B2C0,,,,,
TODO,"AUDI A6 4F 05-11, LOFTSLYS",,AUDI,"0588854,0588892,0588ABL,0588ACC",B,1,TODO,450,450,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/744/5/195405,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/744/5/195253,,,,
TODO,"AUDI A6 4F 05-11, MULTISKÆRM","RIDS I SKÆRM",AUDI,"0588854,0588892,0588ABL,0588ACC",B-,1,TODO,700,700,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/746/6/195406,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/145/746/6/195254,,,,
TODO,"AUDI A6 4F 05-11, VAKUUMPUMPE","057145100AE PART L",AUDI,"0588AAS,0588ABA",B,1,TODO,500,500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/146/193/5/198446,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/146/193/5/198433,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/146/193/5/198411,,,
TODO,"AUDI A6 4F 05-11, SOLSKÆRM",,AUDI,"0588856,0588887,0588ABI,0588ABZ",B,1,TODO,200,200,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/150/611/3/244710,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/150/611/3/244618,,,,
TODO,"AUDI A6 4F 05-11, MOTOR","MOTOR NR:  CAN-004509
059100033B NY
059100098MX OMB",AUDI,"0588AJK,0588AJM",B1,1,TODO,16000,16000,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/496/2/16A00FFD-5DA5-4513-A53C-CEA61B5135EF,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/496/2/4580AE51-6DC7-442C-9065-CF9755C60884,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/496/2/F15BA2C9-B561-4E76-BD28-5BF014576847,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/496/2/7CF78764-6626-4058-81CE-1B3693E4B89C,,
TODO,"AUDI A6 4F 05-11, STARTER",059911024D,AUDI,"0588AJK,0588AJM",B,1,TODO,500,500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/496/3/180604D9-9862-4280-BEA7-67614BA05164,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/496/3/AADAAF19-D9B1-417C-B4C1-A9355B490197,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/496/3/34F18959-8153-4FFF-B36A-5E6076EBD61E,,,
TODO,"AUDI A6 4F 05-11, GENERATOR",059903018E,AUDI,"0588AJK,0588AJM",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/4/ABDFB978-13E8-48B9-92BD-D3F42E9892BF,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/4/71978D97-1DAF-4CF3-AAAC-7FA6BD9ECEF5,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/4/CF4DA250-E016-43BB-8602-E69615575893,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/4/45CC8E95-D12C-4E41-981A-0CFB674497C7,,
TODO,"AUDI A6 4F 05-11, ABS PUMPE","4F0910517AK 006
4F0614517AT 01
4F0614517AT
0265230090
4F0614517BB",AUDI,"0588AJK,0588AJM",B,1,TODO,3500,3500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/8/58015AA7-86BF-4857-9484-32DAD69270A1,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/8/8B5DD78F-3364-4D9D-92BA-28C2FEEBFB2A,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/8/34E4F652-2689-45C4-88EF-880231FD27DF,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/8/5AE81DAD-A626-4C72-842E-B36D92548E30,,
TODO,"AUDI A6 4F 05-11, SERVOPUMPE",4F0145155A,AUDI,"0588AJK,0588AJM",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/9/6D1F7DE3-C671-4507-AC1A-510FC05E6419,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/9/2B884727-3B3A-45F8-ADD9-0589937B5E92,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/661/9/D903E740-4431-4419-89DA-77086723F225,,,
TODO,"AUDI A6 4F 05-11, INJECTION ELBOKS","0281014724
4F7910401K",AUDI,"0588AJK,0588AJM",B,1,TODO,1200,1200,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/1/DF41C816-9EFA-486E-9450-201525AF5A07,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/1/6A32001D-28AE-40CB-BEE0-BAC0756843C4,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/1/5F0EADFD-1D16-4285-BABC-F27DE6FA30D2,,,
TODO,"AUDI A6 4F 05-11, TRÆKAKSEL FOR V.","4F0407271T NY
4F0407251EX  OMB",AUDI,"0588AJK,0588AJM",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/2/D59FFC35-82C1-4BA5-BAF1-BD1654FB5151,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/2/C62B6D10-B68A-4953-AC70-A08617831E1C,,,,
TODO,"AUDI A6 4F 05-11, TRÆKAKSEL FOR H.","4F0407272T NY
4F047452EX OMB",AUDI,"0588AJK,0588AJM",B,1,TODO,800,800,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/3/57D5568E-077D-4723-B85F-204BF6BBA667,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/3/C38A8633-078B-4533-8694-EDC40B826416,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/3/0C9BEF63-FC1D-44BA-9096-3B6D56818A33,,,
TODO,"AUDI A6 4F 05-11, BREMSEKALIBER VENT  VF",8E0615123B,AUDI,"0588AJK,0588AJM",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/6/75E2D770-C468-4F02-A4DF-60EFC5FFF386,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/6/97FDE7A5-DBD4-4CA7-99B3-AF0CD91630AB,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/6/6C83B8BB-5377-4A4D-B4BB-4BFA8D30B062,,,
TODO,"AUDI A6 4F 05-11, BREMSEKALIBER VENT  HF",8E0615124B,AUDI,"0588AJK,0588AJM",B,1,TODO,350,350,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/7/392ECE82-8ACA-4286-B74C-4620BDFC77CA,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/7/3B0689A0-F21D-4808-A617-0E6056E4DBB7,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/662/7/B281A56D-2368-49C6-BF08-3884A6BA1981,,,
TODO,"AUDI A6 4F 05-11, NAVIGATION",8R0919604,AUDI,"0588AJK,0588AJM",B,1,TODO,1200,1200,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/714/5/D7D1D3EE-F8D5-493F-9F36-7AB1A51BA925,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/714/5/090A995A-068C-45DF-B9BB-1AD51B5195F6,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/714/5/4A250F4A-8406-44A1-8CB7-2F5A026AA511,,,
TODO,"AUDI A6 4F 05-11, INSTRUMENT MED OMDR.",4F0920933A,AUDI,"0588AJK,0588AJM",B,1,TODO,1000,1000,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/714/6/90151106-821C-4167-A112-05793CADE1C5,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/714/6/5F354C9A-71E3-4EF7-9246-43466C51E276,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/714/6/8AE82B24-01A0-4381-9CA1-2C7E24260E98,,,
TODO,"AUDI A6 4F 05-11, VARMEREGULERING","5HB008833-56
4F0910043B
4F1820043AL",AUDI,"0588AJK,0588AJM",B,1,TODO,500,500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/715/0/2AED0B55-9F41-4C6C-9278-310878B3A7B1,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/715/0/709100F9-37F7-4EF3-8642-ABEF0702F997,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/715/0/F9549EDF-F87C-4D68-A739-8FE2670DE336,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/715/0/425B77A6-C6A8-44DD-8AB2-BAAE9802C569,,
TODO,"AUDI A6 4F 05-11, RADIO MED CD",,AUDI,"0588AJK,0588AJM",B,1,TODO,1000,1000,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/727/6/8955F91B-2C2E-4986-B493-E52098EF52D0,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/727/6/E4683512-83D9-49A1-AB40-677D1771D41B,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/727/6/450723B7-72F1-4388-8E6A-000445FD22C9,,,
TODO,"AUDI A6 4F 05-11, NAVIGATION",4E0035666H,AUDI,"0588AJK,0588AJM",B,1,TODO,1500,1500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/727/7/6A89CC5B-A9FB-4730-B561-EF27296804EB,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/727/7/E83D4483-8CC1-43BC-8943-10E11A5EB8B2,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/727/7/7CED3B34-7B1E-420F-9E87-FCD2BE0DB474,,,
TODO,"AUDI A6 4F 05-11, RAT  TIL AIRBAG","LIDT SLIDT
4F0419091DN",AUDI,"0588AJK,0588AJM",B,1,TODO,500,500,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/728/0/4BC43EC6-9DE0-4D94-81DD-3E17DF734707,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/728/0/EB825A44-9433-4FD7-B686-E821CBAB63A1,https://egluitistabcloudprod.blob.core.windows.net/pictures/50/P/996/728/0/CAE6F917-8E57-444F-BFA2-D7002FC329DD,,,
